Comment,Sentiment
long would take solve big one world record time,1
friends channel customization mi canal en español best channel crafts,2
cant even man don’t even clue whenever i’m solving knows ways,1
fact people even cubes beyond watching guy half hours blew mind another level,0
seu vídeo foi motivador necessário para q eu nunca tente montar um desses kkkkk valeu amigao,1
cant even make cube imagine man wise congratulations im brazil,2
half hours centuries,1
congratulations effort teaching methods memorable good god bless,2
guy insane can’t even solve hours,0
love solving cubes i’ve gotten real good sec got megaminx someday i’m better wanna get hands one,2
ještě dřív než jsem se naučil skládat rubikovu kostku jsem se jí jako malý kluk naučil kompletně rozebrat správně složit bylo rychlejší jednodušší než ji otáčením správném pořadí složit tak jak se má ale před vámi kloubouk dolů,1
think like,1
imagine going back rubix cube say wanna see real speed,1
really made realize improvement journey cubing wouldnt surprised years later look back current speedcube recall days,2
lighting effects look really cool,2
still one still great cube really like feeling want buy modern cube soon tho,2
simplemente hermoso,1
still love zhanchi still using one amazing cube,2
trampoline park done jumping decided play arcade games tickets one game got first rubiks cube really bad maneuvering would cause much friction decided try move really fast back forth literally blew pieces middle parking lot scattered everywhere midday spectators around safe say could never get back together ended buying several speed cubes i’m able solve,0
love years go music gets louder,2
imagine future,2
cubes proceeds make every shape universe cube,1
actually cubes proceeds fold new earth,1
actually cubes proceeds make whole new dimension,1
puts cube strange shape annoyed put orange red,0
“this cubes” proceeds make shape multiverse one single fucking cube,0
“it’s actually three cubes” proceeds fold spaceship,1
“it’s actually three cubes” proceeds make portal whole different dimension,1
cube turn yes,1
pit cube inside triangle completely camouflaged,1
like tried levitation effect beginning,2
troubleshooting video,1
love thanks sharing,2
i’m years old challenged son solve cube tried show weeks couldn’t tried demos nothing watched video clicked solved two days without watching thank great instructor i’m working faster time minutes,2
i’ve tried many tutorials video one able teach solve explain everything thoroughly way that’s easy understand… make tutorial,2
tutorial amazing bit confused end finishing eventually solved hours later cant believe took days solve thats really amazing beginner really expected take weeks days,2
thank much video tutorials bit harder follow video followable steps easy organised thank much,2
fabulous teacher ego showing things discourage new cubers clear user friendly older person cubed years solve many cubes cuboids odd shaped magic cubes supercubes often require basic moves teach beginner also useful advanced complex cubes cant solved advanced algs pleasure show video young neighbor gave excited feel shed well great teaching style,2
trying solve rubik’s cube year video made confident around rubik’s cubes thank making video,2
solved first rubik’s cube watching video thank simplifying process great teacher,2
fantastic tutorial much better others watched lengthy simply explained time frames much appreciated thing enjoy tutorial last layer part bc algorithm taught intro messed due lack practice side note liked voiced algorithm sequence showed,2
nice talent keep good work shabash,2
wow,2
congratulations k,2
real name actually kartik im proud clone,2
also know,1
nice quality,2
know trick,1
nice bro,2
nice,2
congratulations bro subcribers,2
already solve pramix twist corner,1
know solve that’s,1
allwow solved thinking saying cube pyrimid shape,1
solve,1
bhai yah mere ko bhi solve karna aata hai,1
bahot hard,1
also know solve pyramid,1
hard hai,1
know solve every cube,1
wait cube green screen always,1
“what living” “i rickroll viewers cubes broke down”,1
smart rickroll smooth edit,2
epic take apart piece combine colored pieces put together cube,1
meanwhile many seconds solve green rubiks cube seconds,1
wow smooth u deserve sub guy,2
realized impossible pieces different colors except middle piece,0
