Comment,Sentiment
Bang david jujurly sangat amat sungguh benar betul Menggambarkan gweh....,Positif
Gue adalah Fadil jaidi versi cewek 🤣 ga mudeng blas klau udah soal matematika 😭,Positif
suka sukaaaa,Positif
bang buat yang tebak tebakkan,Netral
"Mas hansol gokil, pinter bgt👏",Positif
Gemes mau ikut jawab ajshabnababa,Positif
Salfok baju bintang emon dong🤣,Netral
sbenernya mtk tu menyenangkan tapi apalah dayaku pasti pusing ketika ngerjain,Netral
"Gila bng hansol, pinter amat dah, emg keliatan sih dari awal kenal konten bang hansol, gila bng, ternyata baru inget dulu bng hansol kan ketua OSIS ya 😭🙏🏻,wajar",Positif
"ka jeromee, coba abis ngasih soal, soalnya di taro di kiri atas jadi penonton yang ikut ngerjain ga lupa soalnyaa, males ngambil kertasss :'''''",Netral
Asli fadil kocak bgt 😂😂😂,Positif
Riques challenge bareng @agatha chelsea ko,Netral
hansol puinterr reekkk,Positif
Bg fadhil mewakili aku klo dpt soal MTK wkwk,Positif
"Capek bgt sama fadil 😭
Mas hansol suangar pol 🤣",Positif
Asli gua bego matematika haha,Positif
"Bang jerome chalenge dari aku nii...
TES PENGETAHUAN UMUM DAN MTK TIKTOKERS KALAU SALAH HARUS MAKAN PEDAS > <

Moga di jawab amin :)",Netral
"Pas ku mikir 15²-9²=x²
Itu 30-18 wkwkwwkwkwk
Dan alhasil 12",Positif
CAPE BGT SAMA FADIL DAN BINTANG 😭😭😭,Positif
Ngakak banget....🤣🤣🤣🤣🤣🤣🤣,Positif
FADILLL astaga ampun deh wkwkwkwkwk,Positif
Liat fadil ngakak terus,Positif
Capek bgt liat bang fadill. Ngakak terosss,Positif
"Pemilik chanel ini jga perlu di test kak, karena trik matematikanya juga menarik, cek aja https://youtu.be/PfijHFaPSUU",Positif
Mas hansol paling pinter 😂😂❤️❤️👍🏻👍🏻,Positif
Gw jawabnya bener  tapi gw ngasal👍,Netral
"Seru bgt,, sambil ikut ngitung smbil ngakak 🤣🤣🤣",Positif
"Alasan kenapa yang ini tranding 1 karna youtubernya emang bener"" seru semua. Ngumpulin youtuber dari karakter kocak pendiem  banget ada yng gabisa diem cerewet lawak tipe gabanyak omong kayak ko david",Positif
"Baru nonton ini, yaallah fadil pinter banget hahahahaha",Positif
Keren 😍,Positif
Bang gw lebih ngerti cara lu ngejelasin ketimbang guru gw 😭,Positif
Seru banget ngakak aq nonton semuanya,Positif
"Humor gue sebatas kak fadil bilang.
""NULIS NYA GIMANA TU""😭🤣🤣",Positif
"sebenarnya sih mudah2 dan termasuk dasar yg ditanyakan. cuma mmg krn lupa atau mmg saat disekolah tdk terlalu ""suka"" matematika jadi terlihat tdk mudah u dijawab. 😁",Netral
"Mas Hans suangar pol rek, edan",Positif
Fadil mood bgt🤣,Positif
Bang lagi donk tapi ada ria ricis nya bisa gakk😜☺️,Netral
Mas hansol pinter wkwkw,Positif
Tantang BM,Netral
Seru 👍👍👍,Positif
Gokil...jd kliatan bodo kali aku ini klo matematika 😃😃😃,Positif
"Ketawanya fadil, nular",Positif
Paling susah si fadil yaaaaaa 🤣🤣,Netral
Ngakak 🤣🤣🤣🤣🤣,Positif
Fadil adlh akuuu wkwk,Positif
"Auto subscribe pas liat konten yang ini. Ternyata orangnya sangat menyenangkan, dan menyampaikan penjelasannya juga baik, sopan dan tetap rendah hati. Jadi ikut mikir ngitung soal, bikin fungsi otak baik (ikut mikir🤭🤗). Apa lagi pas ada clue, jd tahu klo cara berhitungnya begini dan begitu. Mantaaaapppp... Lanjutkan... Thanks untuk konten edukasi nya.🤗😇",Positif
Fadil jaidi memang penghibur sejati hahahaha bisa kepikiran ke togel wkwkwkwk,Positif
HAHAHAHA FADIL PALING BUNTU,Positif
Boleh2,Netral
SUKA BANGET SAMA KONTEN INIII,Positif
ngakak bgt ngeliat fadil sama bang bintang wkwkkwk,Positif
"Setiap orang punya bakat masing2
Dan bisa sukses sesuai bakatnya",Netral
Ngueri rek mas Hansolll....paling pinterrrrr,Positif
"Matematika tema yg paling aku suka cuma Phitagoras... Yg paling aku benci itu ""sin,cos,tangen""",Netral
Gua nonton ini berasa lg les matematika anjir🤣🤣🤣🤣🤣,Positif
Lanjutkan !,Positif
Dari sekian banyak youtuber cuma di channel ini yg sangat sangat berguna,Positif
bang fadil lucu,Positif
Ini nomer togel🤣🤣🤣🤣🤣🤣🤣🤣,Netral
Kak fadil adalah gua ketika belajar mtk:),Positif
mas hansol wow,Positif
Jerome kalau lu jd guru gw insyaallah gw bisa matematika 😂😂😂,Positif
"Sering2 buat konten gini kak
Seruuuuuuuu",Positif
"Ajakin sih maen giniaaan, Buat ngetes warga sipil",Netral
Di detik 12:41 itu ngomong nama Yono. Itu nama guruku. Mon maap yee,Netral
fadil jaidi sama banget dah kayak gua,Positif
Next Konten gini Selalu Ya bangg Biar nambah Pengetahuan,Positif
nomer togel gak tuh wkwkwkwk :v,Positif
Fadil adalah aku,Positif
Ini adalah nomor togell,Netral
Jawabannya 295,Netral
Bang ria Ricis,Netral
Gw kagak pernah masuk diotak soal deret angka. Untungnya teknologi sudah cangih. Nikalau di saham namanya garis fibonanci tinggal klik tarik garis bawah ke atas muncul dech indikatornya.,Netral
"w yg gk bisa apa"":-_-",Netral
sumpah gua bodoh bgt kalo tentang peluang 🙂🙏,Negatif
Mas hansol sangarrrrr😭😭😭,Positif
Sampe pause ikutan jawab wkwkw,Netral
Bintang gemes banget :(,Positif
Wah sebodoh itulah kira-kira aku sekarang kalo ditanya soal matematika,Negatif
23:10 32 dan 8,Netral
Paling kocak deh Fadil🤣🤣🤣,Positif
Bang jerome aku kasih pertanyaan 5×4/45÷356-23,Netral
Eh sebagai bolo2 aku bangga dengan mas Hansol…mantapu,Positif
"asik banget kontennya bang jerome,sering sering bikin konten ini lagi bang biar sambil mengingatkan pelajaran matematika lagi sekalian nambah wawasan.kerennnn si",Positif
4rr4,Netral
"si dapit mentang mentang bocah teknologi, sangat memanfaatkan teknologi yakk",Netral
Hansol korearumit kereen banget…bang dapit juga keren sekalipun ada Kalkulator masih ingat…,Positif
6:41 Mewakilkann Bangetttt 😭😭,Netral
semua yg bagian fadil auto skip,Negatif
"Kocak Banget Bintang Emonn 😆😭
2:26 Dahlah Capekkk",Positif
Mas. Hansol keren..,Positif
Ketika guru matematika masuk kelas otak saya mulai ngajak bekerja sama untk mencari jalan pintu keluar dri permasalahan itu..dan kini aku melihat konten abang ko jdi asik ye bljr matematika dan ane akan trus ikut in konten abang hahaha,Positif
Puji Tuhan benar semua tanpa kertas 🤣🤣🤣,Positif
ngga ngerti lagi sihh sama bang hansol parahh,Positif
smoga sy bsok kesurupan bg jerome biar lncr mtk na:),Positif
"Anjir ko penjelasan KA jerome bagus yak, gw yg tadinya males bet matematika, jadi inget lagi pelajaran pelajaran waktu sekolah, tapi kalo di sekolah mentok,meskipun SD SMP SMK ranking 2,3,4 ttep kalo mrk males nya minta ampun",Positif
"Fadil klo diskolah paling murid selalu duduk dibelakang dan mengerjakan PR disekolah, itupun nyalin🤣🤣",Netral
Pas Fadil jawab 3 pecah banget sue 🤣,Positif
Salfok sama bajunya bintang emon🤣🤣🤣,Netral
mantap👍👍👍👍🎉,Positif
"Kalo gak salah. hitung luas atau keliling lingkaran phi nya biasanya 22/7 kalo menurutku paling mudah pakai 3,14 bener gak kak jer",Netral
Bang Jerome boleh lah skali2 ajak subscriber main game ini juga,Netral
aku fansmu fadil wkwkwkwkwkw,Positif
Fadil kenapa sihhh Ya Allah 😭😭,Negatif
gantengnya Mas Jerome,Positif
3 Orang pintar vs 3orrang  lucu,Netral
"Fadil paling kocak 😂🤣, seru banget nih, refresh belajar matematika 👍",Positif
"Ayam 5 masuk sumur 1 ,sisa berapa bang..",Netral
🤣🤣....Bikin aku bahagia....👍👍,Positif
bintangg😭,Netral
Mas hansol puinter eg,Positif
Nonton karna ada Hansol,Netral
Fadil paling o on tapi paling seru sumpah 🤣🤣🤣🤣 love banget.,Positif
25:35 kayak mak lampir tapi versi cwok njer wkwkkw,Positif
Berasa banget jadi Bintang Emon hahahaha 😆😆😆,Netral
ini kyk lg les private fadhil pls wkwwkwkkwkwk,Positif
30:54 motivasi yg sgt memotivasi,Positif
"Liat konten ini, mendadak gue mengakui klo sebenernya matematika itu gmpng dan menyenangkan. Thank's kk jerome👍

Menit 30:43 valid bngt sii😭",Positif
"enak ini gurunya bang jerome,santay,fun,seru",Positif
P,Netral
5:20-5:23 sdh habis,Netral
gua kira @vaperstuff,Netral
SUMPAH AKU NNTON KE YANG 12 KALI WKKWKWK GA ADA BOSENYA SUMPAHHH NGAKAKK,Positif
FIX GUE ADALAH FADIL KETIKA NEMU MATEMATIKA,Negatif
"Mas hansol tipikal orang di kelas yang mau ujian deg deg an bilangnya belom beljar tapi pas ujian nilai nya paling tinggi.

Ken and grat, tipikal orng d kelas yang mau ujian ngumpul dulu mojok belajar bareng yang kalo bener pada heboh.",Positif
"Sumpah baru nntn dan berenti ketawa... Jerome sama fadil sama bintangemon lagi dong.... Seru... 
Klo kek gini malah jd ikutan belajar... Seeruuuuuu....",Positif
Kak knp soal 1+1×2 itu di kali dulu knp gk ditambah dulu?,Netral
Dapid CooL 🗿🛐,Positif
"Kakk.. Challenge Matematika sama Anak"" DJS dong.. ( Dari Jendela SMP )",Netral
Kak sama ria ricis dong,Netral
"Bintang Emon: ""Bu Maryati maafin gue pelajaran yg ibu kasih dulu gak ada yg membekas 🤣, Pak agung maafin saya juga, dulu pas belajar peluang diajakin ngobrol sama Yono"" 😭🤣",Netral
Duh bang Fadil ngakak deh,Positif
Bang jeromeee nanti bikin bareng subscriber donggggg,Netral
Jawaban terbaik ada di bang Fadil🤣🤣,Positif
"Enaknya tu itu, mendalami ilmu yang orang lain gasuka, ngakak😂",Positif
bg david disini ..ngakak anjirr ekspresinya itu,Positif
Bang gua saranin ajak coleb stand up comedian biar seru dan lucu,Positif
kak jerome ketawa mulu sama kak fadil,Positif
Jadi ikut belajarr,Positif
"Nonton ini bareng anak 9bulan, dia bingung kenapa emaknya ketawa mulu",Positif
"Nambah ilmu, tdinya lupa 10-²= 0,01.
Thx",Positif
kok sek iling mas wkwk,Positif
21:06 ngakak gua wkwkwk🤣🤣🤣🤣🤣,Positif
"Colab sm Kemendikbud dong, atau Ibu Srimulyani",Netral
Otakku menolak mikir dong nonton ini..,Netral
Dsni keliatan bgt Fadil paling susah hahahah,Positif
"Bang jerome ajak temenny banh fadil dong, ka keanu heheehee",Netral
"19:11 paham ❎
19:11 balap motor ✅",Netral
awkarin dongggg,Netral
quiz matematika nya sama arti K pop Korea bang jerome ^_^,Netral
Aduh mau dong anak ku suruh nonton ..,Positif
Cool Jerome loved it. I think the next project should be an easy math tutorial for all ages. God bless you.,Positif
Bang fadil kocak banget,Positif
fix paling pinter mas hansol iki,Positif
Bang fadil hahaha lucu bgt,Positif
Buset Hansol idola banget 🥳,Positif
ini zoom kan ya? bukannya bisa denger satu sama lain klo udh ad yg dapet jawaban?,Netral
David : Hallo 😑,Netral
Mas hansol keliatan bgt sih org pinternya 😁,Positif
awesome,Positif
Fadill wkwkwk,Positif
nomer togelll dari mana bang😭😭😭😭,Netral
fadil mewakili otak gue,Netral
"Kak Jerome, mau nanya...

Kenapa dalam ilmu matematika perkalian harus didahulukan? Alasannya gimana Kak? Hehe :))",Netral
K fadil mood bngttt😭,Positif
"Rumusnya itu KALIBATAKU. Jika ada soal dengan terdapat penjumlahan, pengurangan, pembagian, dan perkalian, kita gunakan rumus kalibataku (KAli dulu,baru BAgi, TAmbah, lalu Kurang) untuk mendapatkan hasil yang tepat. Semoga ini membantu menjawab. Walaupun saya bukan Jerome:)",Netral
Udah aturan dari sananya wkwkwk,Netral
"Huruf ""O"" dari dulu sangat akrab dgn matematika 😁",Netral
"Ntaps, 😀",Positif
GA BERHENTI NGAKAK😀😀😀😀😅😅😅,Positif
Gw adalah fadil 😂,Netral
Fadil jaidi adalah aku:),Netral
Tes pejabat di indonesia jerom 😁👍,Netral
Fadil kocak bgttttt daahhh,Positif
Bang Fadil ngelawak muluk 😂😂😂,Positif
Bintang tamu nya Arafah donk,Netral
David ngecheat,Negatif
Mas hansol puinter tenan,Positif
Bang coba duet matematika sama bang Abdur.pasti seru tu,Positif
"Masyallah..  Seru bgt,  lanjutin lagi donkk..",Positif
FADILL SAMA KEK GW HAHA,Positif
Mas hansol suangar on,Positif
Mudah mudahan hanum pandai matematika  😁,Netral
Sepertinya jika mtk saia diajar oleh jerome mungkin saia bisa lebih dari sekarang deh 👌🤠,Positif
Sering sering bang....,Positif
Aku habis nangis lihat ini bisa ketawa dong,Positif
Kq fadil jaidi kocak!,Positif
Serasa kaya seru gitu klo nontonin konten mtk mas jeroma walau gk paham 🤣,Positif
Fadil berasa ngajarin adek gw SD 😂😂😂😂,Netral
Suka ih sm yg pintar2 ..,Positif
Bang kata Arkan lu Abang nya,Netral
Wiii aku bener semua looh nebak jawabannya🤣🤣🤣🤣🤣🤣,Positif
"Bng jerom lagi bang soal2nya, tpi jangn yg susah2 ye bang😂",Netral
Ngakak bgt ya Allah,Positif
"Gw yg nonton, otak gw langsung sindrom matematik dong",Positif
"konten kaya gini undang Vtuber indo dong bang Jer :""",Netral
Bang david gg,Positif
"Sama raaffi ahmat nagita slavina , aurell atta baim wong paula riaricis ryan dong jerome",Netral
"YaaAllah, ngapah seru banget yaa , jadi tambah menggalih otak lagi nih , jadi seru banget belajar matematika sama jerome , tetap semangat happy terus jerome , sering sering buat konten seru seperti ini yaa jerome",Positif
Buat konten kaya gini lagiiiii dong seru bgt. Yg lupa rumus jdi keingat lagiii karena nnton ini,Positif
Ketawa smp keselekkk,Positif
Nggk bisa berhenti ketawa. Fadil jaidi 😂😂😂,Positif
NGAKAK BAT LIAT BANG FADILL,Positif
knp gw jdi tertarik ama matematika ya....,Positif
"Seru Jer sekalian ikut njawab tapi kok yo salah kabeh rek.... 
Sam Hansol sangar pintêré... lha aku sangar b*d*ne 😅😅😅",Positif
Ka fadhil kayak les matematika mau UN 🤣🤣,Netral
WKWKWK KA FADHIL KEK GUE BANGET NGAKAK,Positif
Terusin sih bg asik wkwk smbil ingtt pljrn berkonsep komedi wkwk,Positif
"Katanya seru ni aku kasih soal
5 tambah 5 kali 5
Sama
2 tambah 2 kali 4
Udh katanya seru kalok bisa moga moga pinter amin 🙏😇",Netral
Bang Jerome mau riview temen akuu??klo soal mtk pikirannya MANNTAPPU,Netral
"konten kreativ positiv banget, maju terus mas jerome",Positif
Kak Jerome les mana,Netral
awalnya bingung kok mas hansol jarang dimunculin..ternyata krna jawabnya bener mulu wkwkk,Positif
Fadil fadill ngakak cok,Positif
ngakak bgt sm bintang,Positif
"jerome kyk lagi  kasih les matematika ama fadil ... 🤭🤭.. pusing kan punya murid ""tua"" byk ngelesnya.. 🤭🤭",Positif
"Vidio sama, pesertanya Nagita, Raffi, Keanu, Marsel, Fadil jaidi.. seru sepertinyaa",Positif
"moon maap ngakak bgt nonton kak fadil, & takjub nonton mas hansol",Positif
"maap ya tapi kalo bandingin artis indo sama korea agak jomplang ya kalo sama pelajaran sekolah ya , semoga kita bisa pinter kaya org org korea",Negatif
"Minta doa nya ges biar rumah ku bisa damai, tenang,dan tentram.",Netral
Bang di tunggu yutuber ff,Netral
Gadged in Paling Op sih,Positif
Seru banget 😂😂,Positif
Bang fadil ketawa nya mirip keluarga manurung,Netral
Padil paling teraniaya..,Negatif
20:40 kyk soal tes potensial akademik ye,Netral
bang fadil adalah saya wkwkwk,Positif
Berasa ujian gak tuh 😂😂😅,Netral
"demi apapun, ini seru banget haha",Positif
ya allah sakit perut aku 🤣🤣🤣🤣🤣 abg fadill kita geng hhhhh,Positif
Ngakak gra² FADiL,Positif
Ngakak sumpah,Positif
pelajaran gw njir,Netral
"Gw Sebatas ""Ini Adalah Nomer Togel""Wkwkw",Positif
"Urutan Rengking UNJP (Ujian Nasional Jerome Polin):
1. Hansol
2. Gadgetin
3. David
4. Bintang Emon
5. Fadil",Netral
Request bng coba tantang artis indonesia bang,Netral
"coleb sama , om andre om sule rafi ahmad dan irfan hakim dong",Netral
serasa pada bimbel ngakak,Positif
Bang Fadil  mewakili aku banget😂,Positif
Ngakak banget gua liat fadil 😭💔,Positif
Baru nonton Kubu Fadil saya banget,Positif
Kalo pas sama fadil ngakak banget...,Positif
seperti ini lah guru seharuanya. bahkan murid sebodoh apapun tetap diajarin sampe benar,Positif
Bang Fadil kocak banget bikin ngakak muluu HAHAHAH,Positif
Hansol sama david keren dah. Bisa lancar gitu jawabnya omg,Positif
"aku paling bego dan males banget dlu pelajaran matematika,sllu dpt merah 🤣.. eh kok dsini aku jd bisa jawab ya.. salam dr emak2 umur 45 😎 thx jerome trnyata matematika itu asik kalo kita pahami",Positif
Ngakak bgt sama fadil😭😭🤣🤣,Positif
Si alshad urutan ke berapa?,Netral
Model muridnya kya bang fadil🤣🤣🤣🤣,Netral
 @kimmyyy7397  to the point bgt anjirr,Netral
Ngakak banget ya allah liat kak.fadil,Positif
"Baru sempet nonton,fadil bikin gw sakit perut",Positif
mood bgt😩,Positif
Bang..Ajakin para Menteri Bang (youtuber). Biar makin seru,Netral
bintang paling kocak haha,Positif
Bisa bisanya Fadil jawab luas lingkarannya 3😭🙏,Netral
Kayak nya si Fadil udah mulai deg deg an pas mulai pelajaran Mtk 😂,Negatif
1 lah,Netral
Fadil adalah akuh ketika blajar MTK 😭🖐🏻🤣🤣,Positif
21:18 ngakak bat asu wkwk,Positif
Mas org jawa pinter euy,Positif
"Belajar di sekolah ga ngerti ngerti, belajar disini langsung bisa😱",Positif
"Abis liat video ini gua sadar, ternyata masih belom pinter juga sekolah lama lama",Negatif
"Nonton gini bikin aku puzzing
Tapi kok suka ya 😀",Positif
Sumpah mukanya fadil lucu banget njir 😂😂,Positif
"Suka konten ya,  belajar lagi matematika ini",Positif
Bintang emon sama fadil 😂,Netral
ikut mikir😭,Netral
Fadil jaidi sama bintang emon ngakak wkwkwkwkwk,Positif
Fadil wkwkwkwkwkwk,Positif
Fadil cug ngakakkkk😭🙏,Positif
Bintang Emon juga ngakakkk😭🙏,Positif
seru banget konten nya,Positif
FIX PALING PINTER FADIL WKWKWK 🤣,Positif
KENAPA FADIL JADI LES,Netral
Aku fadil jaidi banget 😂😂😂😂😂 segitu gk sukanya ama matematika jd kaga ada yang nempel 😭😭,Netral
Matematika dasar ini sangat penting buat pejuang cpns. Haha. Percuma nilai bidang lain tinggi tapi matematika dasar nihil. Hahaa,Positif
"Undang Om Fitra Eri,Om Mobi Sama Bang Ridwanhr Bang Mereka Review Otomotif",Netral
"Keren mas Hansol 😂 yang lain semangat yok, 
aku yang ga bisa MTK aja liatnya gregetan liat yang ga bisa, tapi mas Jerome tetep sabar gitu eh, salut deh👍🏻",Positif
banyak2 kin konten beginian bang,Positif
Fadil jaidi murid kesayangan nih kayaknya 😂,Netral
Setelah gua menonton ini gua merasa gabisa matematika itu keren. Ada temennya🤣🤣. #justkidding,Positif
bang fadil kek bimbel 😭,Netral
Fadil paling lemot🤣🤣,Negatif
"Awal nonton masih 10jt x yg nonton, pas habis nonton tau2 ny udah 11jt x. Waw....",Positif
"Wkwk ngakak bgt si fadil. ""Sd gue nyogok""",Positif
"aku wong jawa  timur,bangga punya mas hansol 👍🤗,meskipun aku bukan orang malang 😁😁😁🤭",Positif
Astaghfirullah ngakak gua 😂,Positif
Gw adalah bg fadil kalo soal matematika:),Netral
fadil disini jadi keliatan pinter banget🤣,Positif
mas hansol kereeeennnnn,Positif
Wow,Positif
hansol ih 😍,Netral
"Jawaban fadil benar 3,maksud nya 3digit angka 1 5 dan 4.. Pake ilmu cocokologi hhahaha",Positif
"Jawaban fadil benar 3,maksud nya 3digit angka 1 5 dan 4.. Pake ilmu cocokologi hhahaha",Positif
Keren2 👌🏻,Positif
Mas hansol kelihatan banget jenius nya,Positif
Bagian padil ngapa kocak bat ya🤣,Positif
"Yono mana Yono, jangan ajak ngobrol oi😂",Netral
"Paling enak itung itungan cekih, apa lagi pas di bakar, di ceburin, ngetris, ngatung 😁😁😁",Positif
"Jerome : sepuluh pangkat minus 2
Fadil : nulisnya gimana tuh? 

🤣🤣🤣 relate banget sama anak sekolah, kadang sama pertanyaan nya aja kita udah bingung 🤣🤣🤣🤣",Netral
